"T_degC","Salnty","STheta","BtlNum","RecInd","T_prec","T_qual","S_prec","S_qual","P_qual","O_qual","SThtaq","O2Satq","Chlqua","Phaqua","PO4q","SiO3qu","NO2q","NO3q","NH3q","C14A1p","C14A1q","C14A2p","C14A2q","DarkAp","DarkAq","MeanAp","MeanAq","R_Depth","R_TEMP","R_POTEMP","R_SALINITY","R_SIGMA","R_SVA","R_DYNHT","R_PRES","R_SAMP"
6.01,34.296,27.001,0.989444699403396,7,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,9,1,9,1,9,1,9,1,9,500,6.01,5.97,34.296,27,111.8,0.82,503,0.999404407385348
8.56,34.003,26.41,0.989444699403396,7,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,9,1,9,1,9,1,9,1,9,200,8.56,8.54,34.003,26.41,164.6,0.48,201,0.999404407385348
11.34,33.8403502938806,25.8193937373642,0.989444699403396,3,2,7.47182946339776,2.71678721579824,9,9,8.75561523966298,9,9,9,9,9,9,9,8.99312177199759,9,1,9,1,9,1,9,1,9,1443,11.34,10.8422950455292,33.8402954670835,25.8110102536062,220.938918250642,0.431763052336453,1458,0.999404407385348
11.88,33.761,25.653,0.989444699403396,3,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,8.99984823973741,8.99984354710015,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,9,1,9,1,9,1,9,1,9,134,11.88,11.86,33.761,25.65,236.1,0.44,134,0.999404407385348
6.04,34.13,26.865,0.989444699403396,7,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,9,1,9,1,9,1,9,1,9,400,6.04,6.01,34.13,26.86,123.2,0.74,403,0.999404407385348
20.11,34.694,24.502,0.989444699403396,7,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,20,20.11,20.11,34.694,24.5,343,0.08,20,0.999404407385348
11.07,33.66,25.722,0.989444699403396,3,2,7.47182946339776,2,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,9,1,9,1,9,1,9,1,9,95,11.07,11.06,33.66,25.72,228.3,0.26,95,0.999404407385348
1.52,34.68,27.771,0.989444699403396,3,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,8.99932047473804,8.99968680632495,9,9,9,1,9,1,9,1,9,1,9,3388,1.52,1.26,34.68,27.77,44.3,2.8,3437,0.999404407385348
17.99,32.936,23.696,0.989444699403396,7,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,8.99984823973741,8.99984354710015,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,9,1,9,1,9,1,8.99999167102946,1,8.99999167101955,10,17.99,17.99,32.936,23.69,419.4,0.04,10,0.999404407385348
16.53,33.481,24.459,0.989444699403396,7,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,8.99984823973741,8.99984354710015,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,9,1,9,1,9,1,9,1,9,10,16.53,16.53,33.481,24.45,346.6,0.03,10,0.999404407385348
11.72,33.8403502938806,25.8193937373642,0.989444699403396,7,2,7.47182946339776,2.71678721579824,9,9,8.75561523966298,9,9,9,9,8.99932047473804,9,9,9,9,1,9,1,9,1,9,1,9,125,11.72,10.8422950455292,33.8402954670835,25.8110102536062,220.938918250642,0.431763052336453,126,0.999404407385348
6.34,34.246,26.919,0.989444699403396,7,2,6,3,6,9,6,8.46701001169804,8.79348659531582,9,9,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,8.94766788032646,1,9,1,9,1,9,1,9,500,6.34,6.29,34.246,26.919,119.9,0.815,504,0.999404407385348
15.51,34.136,25.198,0.989444699403396,7,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,125,15.51,15.49,34.136,25.19,279.9,0.43,125,0.999404407385348
4.37,34.43,27.301,0.989444699403396,3,2,7.47182946339776,2,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,8.99932047473804,9,9,9,9,1,9,1,9,1,9,1,9,808,4.37,4.31,34.43,27.3,84.8,1.1,814,0.999404407385348
13.98,32.95,24.609,0.989444699403396,3,2,7.47182946339776,2,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,22,13.98,13.98,32.95,24.6,332.6,0.07,22,0.999404407385348
17.11,33.8403502938806,25.8193937373642,0.989444699403396,7,2,7.47182946339776,2.71678721579824,9,9,8.75561523966298,9,9,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,10,17.11,10.8422950455292,33.8402954670835,25.8110102536062,220.938918250642,0.431763052336453,10,0.999404407385348
9,33.717,26.116,0.989444699403396,7,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,8.99932047473804,9,9,9,9,1,9,1,9,1,9,1,9,150,9,8.98,33.717,26.11,191.6,0.41,151,0.999404407385348
9.15,33.967,26.288,0.989444699403396,3,2,7.47182946339776,3,7.94505699869183,8.99999554734288,8.75561523966298,8.46701001169804,8.79348659531582,8.99984823973741,8.99984354710015,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,9,1,9,1,9,1,9,1,9,156,9.15,9.13,33.967,26.28,175.5,0.41,157,0.999404407385348
6.79,34.316,26.914,0.989444699403396,7,2,7.47182946339776,3,7.94505699869183,9,9,8.46701001169804,9,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,400,6.79,6.75,34.316,26.91,119.3,0.74,403,0.999404407385348
19.06,33.613,23.949,0.989444699403396,3,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,8.99984823973741,8.99984354710015,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,9,1,9,1,9,1,9,1,9,32,19.06,19.05,33.613,23.94,396.1,0.13,32,0.999404407385348
4.65,34.41,27.253,0.989444699403396,7,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,8.99932047473804,9,9,9,9,1,9,1,9,1,9,1,9,700,4.65,4.59,34.41,27.25,88.6,1.19,705,0.999404407385348
8.7,33.94,26.339,0.989444699403396,3,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,238,8.7,8.67,33.94,26.33,172.1,0.63,239,0.999404407385348
10.26,33.295,25.579,0.989444699403396,3,2,7.47182946339776,3,7.94505699869183,8.99999554734288,8.75561523966298,8.46701001169804,8.79348659531582,8.99984823973741,8.99984354710015,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,9,1,9,1,9,1,9,1,9,71,10.26,10.25,33.295,25.57,241.3,0.23,71,0.999404407385348
12.17,33.344,25.273,0.989444699403396,7,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,50,12.17,12.16,33.344,25.27,270.1,0.14,50,0.999404407385348
9.03,33.817,26.188,0.989444699403396,7,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,50,9.03,9.02,33.817,26.18,182.8,0.12,50,0.999404407385348
9.75,33.8403502938806,25.8193937373642,0.989444699403396,3,2,7.47182946339776,2.71678721579824,9,9,9,9,9,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,75,9.75,9.74,33.8402954670835,25.8110102536062,220.938918250642,0.2,75,0.999404407385348
15.02,33.24,24.613,0.989444699403396,5,2,7.47182946339776,2,7.94505699869183,9,9,8.46701001169804,9,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,30,15.02,15.02,33.24,24.61,332.5,0.1,30,0.999404407385348
7.86,34.065,26.564,0.989444699403396,7,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,9,1,9,1,9,1,9,1,9,250,7.86,7.84,34.065,26.56,150.6,0.58,251,0.999404407385348
14.3,33.597,25.8193937373642,0.989444699403396,6,2,7.47182946339776,3,7.94505699869183,8.99999554734288,9,9,9,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,2,14.3,14.3,33.597,25.04,290.9,0.006,2,0.999404407385348
5.96,34.117,26.864,0.989444699403396,7,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,9,1,9,1,9,1,9,1,9,400,5.96,5.93,34.117,26.86,123.2,0.72,403,0.999404407385348
20.32,33.848,23.801,0.989444699403396,7,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,9,1,9,1,9,1,9,1,9,20,20.32,20.32,33.848,23.8,409.8,0.08,20,0.999404407385348
13.7,32.688,24.463,0.989444699403396,3,2,7.47182946339776,3,7.94505699869183,8.99999554734288,8.75561523966298,8.46701001169804,8.79348659531582,8.99984823973741,8.99984354710015,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,9,1,9,1,9,1,9,1,9,5,13.7,13.7,32.688,24.46,346,0.01,5,0.999404407385348
9.68,33.8403502938806,25.8193937373642,0.989444699403396,7,2,7.47182946339776,2.71678721579824,9,9,8.75561523966298,9,9,9,9,8.99932047473804,9,9,9,9,1,9,1,9,1,9,1,9,75,9.68,10.8422950455292,33.8402954670835,25.8110102536062,220.938918250642,0.431763052336453,76,0.999404407385348
3.66,34.62,27.528,0.989444699403396,3,2,7.47182946339776,2,8,9,8.75561523966298,8,8,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,1194,3.66,3.57,34.62,25.8110102536062,220.938918250642,1.54,1204,0.999404407385348
9.29,33.896,26.21,0.989444699403396,7,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,150,9.29,9.27,33.896,26.21,182.8,0.37,151,0.999404407385348
10.42,33.424,25.652,0.989444699403396,3,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,8.99932047473804,8.99968680632495,9,8.99312177199759,9,1,9,1,9,1,9,1,9,92,10.42,10.41,33.424,25.65,234.8,0.28,92,0.999404407385348
11.8,33.464,25.436,0.989444699403396,3,2,7.47182946339776,3,7.94505699869183,8.99999554734288,8.75561523966298,8.46701001169804,8.79348659531582,8.99984823973741,8.99984354710015,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,9,1,9,1,9,1,9,1,9,84,11.8,11.79,33.464,25.43,255.4,0.25,84,0.999404407385348
14.53,33.4,24.84,0.989444699403396,3,2,7.47182946339776,2,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,0,14.53,14.53,33.4,24.84,310,0,0,0.999404407385348
13.54,33.38,25.033,0.989444699403396,7,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,8.99984823973741,8.99984354710015,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,9,1,9,1,9,1,9,1,9,100,13.54,13.53,33.38,25.03,294.4,0.35,100,0.999404407385348
10.64,34.12,26.158,0.989444699403396,3,2,7.47182946339776,2,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,173,10.64,10.62,34.12,26.15,188.7,0.52,174,0.999404407385348
13.29,34.707,26.112,0.989444699403396,7,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,125,13.29,13.27,34.707,26.11,192.7,0.39,125,0.999404407385348
10.7996769200141,34.33,25.8193937373642,0.989444699403396,3,2.01714837803021,9,2,7.94505699869183,9,8.75561523966298,9,9,9,9,8.99932047473804,9,9,9,9,1,9,1,9,1,9,1,9,781,10.7996974891674,10.8422950455292,34.33,25.8110102536062,220.938918250642,1.11,788,0.999404407385348
7.08,34.223,26.8,0.989444699403396,7,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,300,7.08,7.05,34.223,26.8,128.7,0.5,302,0.999404407385348
13.41,33.061,24.812,0.989444699403396,3,2,7.47182946339776,3,7.94505699869183,8.99999554734288,8.75561523966298,8.46701001169804,8.79348659531582,8.99984823973741,8.99984354710015,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,9,1,9,1,9,1,9,1,9,62,13.41,13.4,33.061,24.81,314.4,0.24,62,0.999404407385348
17.62,33.982,24.588,0.989444699403396,7,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,50,17.62,17.61,33.982,24.58,335.8,0.18,50,0.999404407385348
3.75,34.541,27.455,0.989444699403396,7,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,1100,3.75,3.67,34.541,27.45,71.7,1.39,1109,0.999404407385348
11.06,33.684,25.744,0.989444699403396,3,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,8.99984823973741,8.99984354710015,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,9,1,9,1,9,1,9,1,9,137,11.06,11.04,33.684,25.74,227.3,0.41,138,0.999404407385348
5.32,34.095,26.925,0.989444699403396,3,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,405,5.32,5.29,34.095,26.92,116.9,0.69,408,0.999404407385348
15.59,33.491,24.684,0.989444699403396,3,2,7.47182946339776,3,7.94505699869183,8.99999554734288,8.75561523966298,8.46701001169804,8.79348659531582,8.99984823973741,8.99984354710015,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,9,1,9,1,9,1,9,1,9,107,15.59,15.57,33.491,24.68,328.2,0.35,107,0.999404407385348
6.29,34.232,26.914,0.989444699403396,3,2,7.47182946339776,3,7.94505699869183,8.99999554734288,8.75561523966298,8.46701001169804,8.79348659531582,9,9,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,8.94766788032646,1,9,1,9,1,9,1,9,443,6.29,6.25,34.232,26.914,119.5,0.824,446,0.999404407385348
12.54,33.401,25.246,0.989444699403396,3,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,8.99984823973741,8.99984354710015,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,9,1,9,1,9,1,9,1,9,62,12.54,12.53,33.401,25.24,272.9,0.17,62,0.999404407385348
9.7,33.949,26.184,0.989444699403396,3,2,7.47182946339776,3,7.94505699869183,8.99999554734288,6,8.46701001169804,8.79348659531582,8.99984823973741,8.99984354710015,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,8.94766788032646,1,9,1,9,1,9,1,9,119,9.7,9.69,33.949,26.184,184.8,0.302,120,0.999404407385348
12.68,33.652,25.414,0.989444699403396,3,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,55,12.68,12.67,33.652,25.41,256.9,0.15,55,0.999404407385348
8.1,34.23,26.66,0.989444699403396,3,2,7.47182946339776,3,7.94505699869183,8.99999554734288,8.75561523966298,8.46701001169804,8.79348659531582,9,9,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,9,1,9,1,9,1,9,1,9,318,8.1,8.07,34.23,26.66,142.7,0.56,320,0.999404407385348
12.4,33.532,25.375,0.989444699403396,7,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,8.99984823973741,8.99984354710015,8.99932047473804,8.99968680632495,9,8.99312177199759,9,1,9,1,9,1,9,1,9,50,12.4,12.39,33.532,25.37,260.4,0.16,50,0.999404407385348
5.29,34.21,27.02,1,3,2,7.47182946339776,3,7.94505699869183,8.99999554734288,8.75561523966298,8.46701001169804,8.79348659531582,9,9,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,9,1,9,1,9,1,9,1,9,511,5.29,5.25,34.21,27.02,109.2,0.87,515,0.999404407385348
9.91,33.484,25.786,0.989444699403396,3,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,95,9.91,9.9,33.484,25.78,222.1,0.26,95,0.999404407385348
8.19,34.015,26.476,0.989444699403396,3,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,9,1,9,1,9,1,9,1,9,222,8.19,8.17,34.015,26.47,158.6,0.54,223,0.999404407385348
1.69,34.659,27.738,0.989444699403396,3,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,2824,1.69,1.48,34.659,27.73,46.5,2.42,2860,0.999404407385348
5.21,34.201,27.022,0.989444699403396,5,2,7.47182946339776,3,7.94505699869183,9,9,8.46701001169804,9,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,500,5.21,5.17,34.201,27.02,108.8,0.77,504,0.999404407385348
18.99,33.08,23.56,0.989444699403396,7,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,8.99984823973741,8.99984354710015,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,9,1,9,1,9,1,9,1,9,30,18.99,18.98,33.08,23.56,433.1,0.13,30,0.999404407385348
12,33.75,25.619,0.989444699403396,3,2,7.47182946339776,2,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,0,12,12,33.75,25.61,235.9,0,0,0.999404407385348
10.53,33.47,25.669,0.989444699403396,5,2,7.47182946339776,2,7.94505699869183,9,9,8.46701001169804,9,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,100,10.53,10.52,33.47,25.66,233.4,0.31,100,0.999404407385348
10.2,33.73,25.929,0.989444699403396,5,2,7.47182946339776,2,7.94505699869183,9,9,8.46701001169804,9,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,100,10.2,10.19,33.73,25.92,208.7,0.28,100,0.999404407385348
10.2,34.538,26.562,0.989444699403396,7,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,250,10.2,10.17,34.538,26.56,152.1,0.58,251,0.999404407385348
18.61,33.15,23.71,0.989444699403396,7,2,7.47182946339776,3,7.94505699869183,8.99999554734288,8.75561523966298,8.46701001169804,8.79348659531582,8.99984823973741,8.99984354710015,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,9,1,9,1,9,1,9,1,9,0,18.61,18.61,33.15,23.71,417.7,0,0,0.999404407385348
7.79,33.991,26.516,0.989444699403396,3,2,7.47182946339776,3,7.94505699869183,8.99999554734288,8.75561523966298,8.46701001169804,8.79348659531582,9,9,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,8.94766788032646,1,9,1,9,1,9,1,9,271,7.79,7.76,33.991,26.516,155.4,0.74,272,0.999404407385348
9.12,33.927,26.262,0.989444699403396,5,3,7.47182946339776,3,7.94505699869183,9,9,8.46701001169804,9,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,180,9.12,9.1,33.927,26.26,178.5,0.48,181,0.999404407385348
1.75,34.654,27.728,0.989444699403396,3,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,2657,1.75,1.56,34.654,27.72,47.1,2.34,2689,0.999404407385348
21.02,33.697,23.499,0.989444699403396,7,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,8.99984823973741,8.99984354710015,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,9,1,9,1,9,1,9,1,9,10,21.02,21.02,33.697,23.49,438.3,0.04,10,0.999404407385348
12.14,33.489,25.391,0.989444699403396,3,2,7.47182946339776,3,7.94505699869183,8.99999554734288,8.75561523966298,8.46701001169804,8.79348659531582,8.99984823973741,8.99984354710015,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,8.94766788032646,1,9,1,9,1,9,1,9,39,12.14,12.13,33.489,25.391,258.6,0.126,39,0.999404407385348
14.662,33.6482,25.00418,0.989444699403396,3,2,7.47182946339776,3,7.94505699869183,8.99999554734288,8.75561523966298,8.46701001169804,8.79348659531582,8.99984823973741,8.99984354710015,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,8.94766788032646,1,9,1,9,1,9,1,9,10,14.66,14.66,33.648,25.004,294.7,0.03,10,0.999404407385348
10.12,34.079,26.216,0.989444699403396,7,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,150,10.12,10.1,34.079,26.21,182.6,0.41,151,0.999404407385348
12.53,32.991,24.931,0.989444699403396,3,2,7.47182946339776,3,7.94505699869183,8.99999554734288,8.75561523966298,8.46701001169804,8.79348659531582,8.99984823973741,8.99984354710015,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,8.94766788032646,1,9,1,9,1,9,1,9,76,12.53,12.52,32.991,24.931,303.3,0.276,76,0.999404407385348
14.15,33.428,24.943,0.989444699403396,3,2,7.47182946339776,3,7.94505699869183,8.99999554734288,8.75561523966298,8.46701001169804,8.79348659531582,8.99984823973741,8.99984354710015,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,9,1,9,1,9,1,9,1,9,21,14.15,14.15,33.428,24.94,300.8,0.06,21,0.999404407385348
14.37,33.55,24.991,0.989444699403396,5,2,7.47182946339776,2,7.94505699869183,9,9,8.46701001169804,9,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,50,14.37,14.36,33.55,24.99,297.1,0.15,50,0.999404407385348
6.42,34.277,26.932,0.989444699403396,7,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,9,1,9,1,9,1,9,1,9,400,6.42,6.38,34.277,26.93,117.2,0.69,403,0.999404407385348
6.29,34.287,26.958,0.989444699403396,7,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,500,6.29,6.24,34.287,26.95,116.2,0.97,503,0.999404407385348
12.72,34.77,26.274,0.989444699403396,3,2,7.47182946339776,2,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,103,12.72,12.71,34.77,26.27,176.6,0.23,103,0.999404407385348
8.51,33.941,26.368,0.989444699403396,7,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,9,9,9,9,9,9,9,1,9,1,9,1,9,1,9,150,8.51,8.49,33.941,26.36,167.6,0.36,151,0.999404407385348
14.44,33.339,24.813,0.989444699403396,7,2,7.47182946339776,3,7.94505699869183,9,8.75561523966298,8.46701001169804,8.79348659531582,8.99984823973741,8.99984354710015,8.99932047473804,8.99968680632495,8.99545775618822,8.99312177199759,9,1,9,1,9,1,9,1,9,10,14.44,14.44,33.339,24.81,312.9,0.03,10,0.999404407385348
